ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
258278,M. Cotolan,21,Romania,Voluntari,Liga 1 (Romania),€275K,€650,14.4,38.8,14.0,56.0,56,GK,180cm,Right
258212,Y. Erdoğan,22,Turkey,Fatih Karagümrük,Super Lig (Turkey),€300K,€3K,51.2,63.2,55.0,9.4,56,CDM,175cm,Left
258201,Ö. Tatlısu,23,Turkey,Gençlerbirliği,Super Lig (Turkey),€200K,€2K,34.4,54.2,60.7,11.2,56,CB,185cm,Left
258169,T. Brindley,18,Scotland,Kilmarnock,Premiership (Scotland),€350K,€500,44.2,69.2,46.3,9.0,56,CAM,180cm,Left
258155,S. Xhaka,18,Albania,Sandhausen,3. Liga (Germany),€325K,€500,43.4,65.0,52.3,11.4,56,CDM,173cm,Right
258152,N. Igbokwe,17,Germany,Sandhausen,3. Liga (Germany),€300K,€500,43.0,64.4,54.3,8.8,56,RB,177cm,Right
258101,A. Șușu,19,Romania,Academica Clinceni,Liga 1 (Romania),€325K,€1K,42.2,61.8,54.0,8.8,56,RB,180cm,Right
258099,M. Ciobanu,20,Romania,U Craiova 1948,Liga 1 (Romania),€350K,€2K,45.6,68.6,42.0,10.6,56,RM,176cm,Right
258018,C. Ballantyne,23,Scotland,St. Johnstone,Premiership (Scotland),€325K,€1K,50.8,58.8,48.7,8.8,56,CAM,187cm,Right
258012,N. Kotin,17,Russia,CSKA Moskva,Premier League (Russia),€325K,€500,34.4,53.6,58.7,9.2,56,CB,189cm,Left
258001,M. Gresler,19,Germany,1860 München,3. Liga (Germany),€350K,€500,39.8,69.4,48.7,11.4,56,LB,178cm,Left
257997,L. Tagesson,20,Sweden,Djurgården,Allsvenskan (Sweden),€325K,€950,38.0,65.2,49.3,8.4,56,RWB,178cm,Right
257996,D. Bokov,18,Russia,CSKA Moskva,Premier League (Russia),€325K,€550,12.2,36.8,9.3,56.6,56,GK,185cm,Right
257984,V. Borcea,21,Romania,Dinamo Bucureşti,Liga 1 (Romania),€350K,€950,47.6,63.6,42.0,10.6,56,CAM,186cm,Right
257981,J. Niewiadomski,18,Poland,Lech Poznań,Ekstraklasa (Poland),€350K,€500,35.8,62.4,53.3,7.4,56,LB,183cm,Left
257932,L. Brooks,21,Australia,Melbourne Victory,A-League (Australia),€325K,€1K,43.6,70.0,25.3,11.6,56,RM,179cm,Right
257909,F. İmdat,18,Turkey,Ankaragücü,Super Lig (Turkey),€375K,€2K,50.2,55.8,17.7,11.6,56,ST,182cm,Right
257895,B. McManus,21,Republic of Ireland,Shelbourne,Premier Division (Republic of Ireland),€220K,€500,49.2,58.2,51.3,10.2,56,CAM,179cm,Left
257883,J. Zapata,18,Mexico,Juárez,Liga MX (Mexico),€325K,€650,46.0,66.8,37.7,9.8,56,CAM,157cm,Right
257869,J. Jack,20,Scotland,St. Mirren,Premiership (Scotland),€325K,€1K,48.0,59.4,15.3,12.2,56,ST,171cm,Right
257828,S. Üstün,21,Turkey,Hatayspor,Super Lig (Turkey),€300K,€2K,48.4,60.0,55.7,7.6,56,CDM,176cm,Right
257824,M. Pehlivan,23,Turkey,Fatih Karagümrük,Super Lig (Turkey),€220K,€3K,53.6,56.8,49.3,10.4,56,CAM,179cm,Right
257793,R. Richards,19,England,Aston Villa,Premier League (England),€400K,€6K,46.4,63.6,28.0,8.6,56,CAM,178cm,Left
257772,M. Lewandowski,23,Poland,Wisła Płock,Ekstraklasa (Poland),€300K,€1K,46.4,62.2,17.7,12.4,56,ST,187cm,Right
257748,M. Stolt,20,Sweden,Östersunds FK,Allsvenskan (Sweden),€325K,€750,51.4,62.0,35.0,10.6,56,ST,188cm,Right
257673,A. Kramarz,20,Poland,Puszcza Niepołomice,Ekstraklasa (Poland),€325K,€800,47.0,68.2,23.0,10.6,56,RM,174cm,Right
257670,M. Dudek,20,Poland,Stal Mielec,Ekstraklasa (Poland),€300K,€500,13.0,29.4,11.7,57.4,56,GK,186cm,Right
257668,Iván Martín,25,Spain,Podbeskidzie,Ekstraklasa (Poland),€180K,€1K,45.4,65.2,17.3,9.4,56,ST,183cm,Right
257660,S. Mroczko,19,Poland,Podbeskidzie,Ekstraklasa (Poland),€325K,€500,35.6,61.4,55.3,9.0,56,RB,184cm,Right
257633,F. Rillo,20,Italy,Benevento,Serie B (Italy),€325K,€2K,38.6,63.8,52.7,9.6,56,LB,177cm,Left
257628,M. Jonsson,18,Sweden,Djurgården,Allsvenskan (Sweden),€300K,€500,31.8,53.6,61.0,11.0,56,CB,186cm,Right
257529,H. Al Abdan,23,Saudi Arabia,Al Khaleej,Pro League (Saudi Arabia),€325K,€2K,44.4,69.0,28.3,8.8,56,RM,164cm,Right
257517,W. Vanmarsenille,18,Belgium,Sint-Truiden,Jupiler Pro League (Belgium),€300K,€500,12.0,49.8,15.0,55.4,56,GK,181cm,Right
257428,G. Vázquez,19,Mexico,Tijuana,Liga MX (Mexico),€350K,€2K,52.4,69.6,24.0,10.0,56,CAM,174cm,Right
257410,W. Simba,19,Belgium,Royal Excel Mouscron,Jupiler Pro League (Belgium),€325K,€900,36.6,56.8,52.0,9.2,56,CB,194cm,Right
257393,J. Bieroński,17,Poland,Podbeskidzie,Ekstraklasa (Poland),€350K,€500,43.8,56.6,52.7,11.4,56,CDM,187cm,Right
257366,V. Mitrea,21,Romania,Mioveni,Liga 1 (Romania),€325K,€800,42.4,61.4,49.7,7.8,56,CDM,182cm,Right
257300,R. Cielemęcki,19,Poland,Wisła Płock,Ekstraklasa (Poland),€300K,€650,48.6,67.4,44.7,9.2,56,RM,173cm,Right
257299,I. Kaczmarski,19,Poland,Empoli,Serie A (Italy),€350K,€900,46.4,62.6,47.3,12.0,56,CAM,183cm,Right
257261,C. Antwi,19,England,Blackpool,League One (England),€325K,€1K,41.6,61.6,52.3,13.8,56,CDM,177cm,Right
257256,F. Brosowski,22,Germany,Verl,3. Liga (Germany),€325K,€500,49.2,70.8,16.7,12.2,56,ST,181cm,Left
257213,J. Singer,22,Germany,Saarbrücken,3. Liga (Germany),€300K,€1K,47.6,67.6,24.7,8.4,56,RM,175cm,Right
257163,I. Asante,19,Belgium,OH Leuven,Jupiler Pro League (Belgium),€350K,€1K,45.0,62.2,30.3,10.8,56,CAM,184cm,Right
257115,P. Trindade,18,France,Pau,Ligue 2 (France),€250K,€500,12.0,33.0,12.0,56.0,56,GK,189cm,Right
256353,Z. Emmerson,17,England,Blackpool,League One (England),€350K,€500,48.4,65.8,19.0,8.2,56,CF,180cm,Right
255159,M. Sündermann,23,Germany,Hannover 96,2. Bundesliga (Germany),€240K,€3K,10.6,44.4,8.7,56.4,56,GK,186cm,Right
254704,K. Miura,54,Japan,Yokohama,J-League (Japan),€0,€700,57.8,31.0,14.0,8.2,56,CAM,177cm,Right
253972,T. Omotoye,20,Belgium,Forest Green Rovers,League Two (England),€325K,€2K,45.6,65.6,14.3,9.6,56,ST,178cm,Right
253488,D. Medina,20,Mexico,Santos Laguna,Liga MX (Mexico),€350K,€2K,48.8,64.8,48.3,9.2,56,CAM,176cm,Right
252995,V. Torop,17,Russia,CSKA Moskva,Premier League (Russia),€400K,€500,12.2,40.8,11.3,54.0,56,GK,189cm,Right
252181,Huang Jiahui,22,China PR,Dalian Professional,Super League (China PR),€300K,€1K,37.6,63.0,55.7,9.0,56,CDM,185cm,Right
251423,G. Shelvey,22,England,Nottingham Forest,Premier League (England),€300K,€6K,13.4,34.4,12.0,57.0,56,GK,188cm,Right
251422,D. Preston,19,England,Grimsby Town,League Two (England),€350K,€4K,38.8,66.4,54.3,9.6,56,LB,175cm,Left
245034,Tian Xin,23,China PR,Shandong Taishan,Super League (China PR),€230K,€3K,42.4,65.2,31.7,10.6,56,RM,176cm,Right
244640,J. Medina,20,Mexico,Querétaro,Liga MX (Mexico),€150K,€2K,49.0,58.4,55.3,9.2,56,CDM,182cm,Right
243582,S. Griffin,21,Republic of Ireland,Waterford,Premier Division (Republic of Ireland),€300K,€500,52.2,58.6,54.0,11.8,56,CAM,174cm,Right
243557,A. Abou,24,Morocco,SPAL,Serie B (Italy),€275K,€650,44.6,64.6,43.0,9.4,56,CAM,176cm,Right
242983,J. McCracken,23,Scotland,Norwich City,Championship (England),€275K,€3K,12.4,39.4,11.7,57.8,56,GK,185cm,Right
242978,N. Harker,20,England,Newcastle United,Premier League (England),€170K,€3K,11.2,34.0,12.7,57.4,56,GK,191cm,Left
242297,A. Søndergaard,21,Denmark,Swansea City,Championship (Wales),€275K,€2K,12.4,32.2,11.7,56.0,56,GK,188cm,Right
240852,D. Buranov,21,Russia,Arsenal Tula,Premier League (Russia),€120K,€3K,51.0,59.4,57.3,10.4,56,CB,178cm,Right
240433,E. Banza,20,Finland,HJK,Veikkausliiga (Finland),€350K,€500,47.8,62.8,25.7,10.0,56,RW,176cm,Right
239147,O. Snorre,24,Denmark,Randers,Superliga (Denmark),€275K,€1K,14.8,36.6,12.3,55.4,56,GK,190cm,Right
238408,C. De las Salas,19,Colombia,Tigres,Liga BetPlay (Colombia),€170K,€500,35.0,63.6,52.7,8.6,56,LB,183cm,Left
235060,L. Walker,25,England,Gillingham,League Two (England),€210K,€3K,46.0,63.0,22.3,8.6,56,ST,183cm,Right
232878,T. Tanaka,20,Japan,Kashima Antlers,J-League (Japan),€160K,€2K,45.6,71.8,50.3,7.8,56,RM,175cm,Right
229770,C. Ellis,21,Republic of Ireland,Limerick,Premier Division (Republic of Ireland),€150K,€500,47.4,70.0,36.3,9.2,56,ST,172cm,Right
228313,L. Robles,21,England,Grimsby Town,League Two (England),€160K,€2K,49.8,58.6,30.0,11.4,56,ST,175cm,Right
225307,S. El Bekri,20,France,Millwall,Championship (England),€90K,€2K,46.2,70.2,36.7,9.8,56,RM,168cm,Right
224620,Zhang Yi,28,China PR,Tianjin Jinmen Tiger,Super League (China PR),€140K,€2K,55.0,66.6,54.7,9.8,56,ST,181cm,Right
223928,M. Schlie,27,Denmark,Hobro,Superliga (Denmark),€100K,€3K,49.4,61.0,40.7,10.0,56,RM,178cm,Right
223764,N. Das,29,India,Goa,Indian Super League (India),€120K,€500,37.4,66.2,55.3,11.2,56,CB,180cm,Left
222320,Y. Togande,20,France,Bastia,Ligue 2 (France),€70K,€2K,40.4,58.4,61.7,12.4,56,RB,175cm,Right
222093,J. Rinke,26,Denmark,Silkeborg,Superliga (Denmark),€100K,€2K,18.6,46.6,15.3,54.8,56,GK,184cm,Right
221442,L. Bergström,31,Sweden,Åtvidaberg,Allsvenskan (Sweden),€80K,€2K,13.4,29.8,14.3,55.8,56,GK,194cm,Right
220190,Cristian Arco,24,Spain,Cádiz,La Liga (Spain),€90K,€1K,17.6,49.6,16.0,54.8,56,GK,183cm,Right
217992,M. Timlin,27,Republic of Ireland,Finn Harps,Premier Division (Republic of Ireland),€150K,€500,53.2,59.0,48.3,12.6,56,LM,175cm,Left
217824,J. Calderón,22,Mexico,León,Liga MX (Mexico),€150K,€5K,54.0,69.0,19.7,11.8,56,CAM,160cm,Right
217793,F. Espinoza,22,Chile,Huachipato,Primera Division (Chile),€80K,€3K,49.6,67.4,36.3,9.0,56,CAM,173cm,Left
215728,R. Lehane,21,Republic of Ireland,Sligo Rovers,Premier Division (Republic of Ireland),€160K,€2K,46.0,68.2,16.3,9.4,56,ST,177cm,Right
215635,R. Scully,27,Scotland,Hamilton Academical,Premiership (Scotland),€140K,€1K,16.4,46.4,15.3,54.6,56,GK,185cm,Right
215087,E. Vargas,25,Chile,Rangers,Primera Division (Chile),€50K,€2K,25.2,45.8,25.0,55.6,56,GK,186cm,Right
213561,D. Rainsford,23,Republic of Ireland,Cork City,Premier Division (Republic of Ireland),€130K,€1K,46.8,59.4,21.3,10.6,56,ST,180cm,Right
212575,M. Dahm,19,Germany,Energie Cottbus,3. Liga (Germany),€60K,€2K,42.4,72.0,56.3,11.6,56,RB,175cm,Right
212061,J. Hall,22,Australia,Western Sydney Wanderers,A-League (Australia),€100K,€1K,15.6,36.8,9.3,55.6,56,GK,195cm,Right
199120,P. Karlsson,26,Sweden,Åtvidaberg,Allsvenskan (Sweden),€0,€0,50.6,67.2,31.0,9.8,56,RW,179cm,Right
193556,Y. Hanine,22,Italy,Ascoli,Serie B (Italy),€210K,€2K,48.6,64.8,42.3,9.2,56,CAM,176cm,Right
164327,J. Hoffmann,28,Czech Republic,Kladno,Fortuna Liga (Czech Republic),€0,€0,39.0,33.4,38.3,14.6,56,RB,179cm,Right
149782,J. Byrne,37,Republic of Ireland,Bohemians,Premier Division (Republic of Ireland),€15K,€2K,56.2,41.6,20.0,10.4,56,ST,183cm,Right
52121,G. Dempsey,32,Republic of Ireland,Bray Wanderers,Premier Division (Republic of Ireland),€40K,€2K,53.6,58.6,48.0,11.4,56,CAM,175cm,Right
278704,N. Adom-Malaki,19,England,Millwall,Championship (England),€325K,€2K,37.4,69.0,51.0,12.0,55,LB,176cm,Left
278259,M. Hijazi,25,Jordan,East Bengal,Indian Super League (India),€170K,€500,32.6,54.4,58.3,9.6,55,CB,188cm,Left
278141,C. Bos,18,Netherlands,PEC Zwolle,Eredivisie (Netherlands),€275K,€500,37.0,62.2,54.0,8.8,55,RB,180cm,Right
278103,Diego Campo,21,Spain,Racing Santander,La Liga 2 (Spain),€275K,€1K,49.6,62.6,47.3,9.4,55,CM,176cm,Left
278098,K. Casey,18,England,West Ham United,Premier League (England),€325K,€2K,39.2,53.6,56.7,11.6,55,CB,186cm,Right
278087,M. Ilie,20,Romania,CFR Cluj,Liga 1 (Romania),€250K,€2K,34.4,57.2,59.0,9.6,55,CB,185cm,Left
278068,T. Bramel,17,Netherlands,Vitesse,Eredivisie (Netherlands),€350K,€500,11.8,34.6,12.0,54.8,55,GK,196cm,Right
278036,E. Tepecik,19,Austria,Ankaragücü,Super Lig (Turkey),€300K,€1K,52.0,62.2,48.7,10.0,55,CAM,174cm,Left
278032,C. Mandas,21,Greece,Lazio,Serie A (Italy),€220K,€3K,12.4,34.4,9.0,54.2,55,GK,189cm,Right
277984,D. Pérez,18,Sweden,IFK Göteborg,Allsvenskan (Sweden),€300K,€500,47.8,58.4,30.3,11.4,55,RM,188cm,Right
277980,A. N'Doye,19,Senegal,Dunkerque,Ligue 2 (France),€275K,€500,43.2,65.8,50.0,8.8,55,LWB,175cm,Left
277897,B. Elliott,20,Cameroon,Reading,League One (England),€300K,€850,43.6,68.0,40.7,10.4,55,CAM,177cm,Right
277884,M. Özbaskıcı,17,Turkey,Samsunspor,Super Lig (Turkey),€325K,€500,48.8,64.2,47.0,9.8,55,RM,172cm,Right
277861,R. Kohon,19,France,Troyes,Ligue 2 (France),€275K,€600,38.4,53.6,58.0,6.8,55,CB,187cm,Right
277843,S. Hansen,17,Denmark,Randers,Superliga (Denmark),€300K,€500,30.0,53.6,54.3,11.6,55,CB,186cm,Right
277831,Ibon Ispizua,20,Spain,SD Eibar,La Liga 2 (Spain),€275K,€800,12.0,34.6,11.0,53.8,55,GK,185cm,Right
277829,Rubén de Gea,23,Spain,Burgos,La Liga 2 (Spain),€240K,€800,11.6,32.4,10.0,54.0,55,GK,193cm,Right
277828,Alex Ruiz,22,Spain,Alcorcón,La Liga 2 (Spain),€275K,€1K,10.8,35.8,10.3,54.8,55,GK,184cm,Right
277764,A. Malatyalı,19,Turkey,Kayserispor,Super Lig (Turkey),€275K,€1K,37.8,65.4,55.3,8.0,55,RB,180cm,Right
277744,T. Aydın,17,Turkey,Kasımpaşa,Super Lig (Turkey),€275K,€500,34.6,54.2,60.3,10.0,55,CB,185cm,Right
277715,H. Jaganjac,19,Bosnia and Herzegovina,Adana Demirspor,Super Lig (Turkey),€300K,€1K,46.4,49.4,25.7,11.2,55,ST,192cm,Right
277686,E. Frøysa,22,Norway,Aalesund,Eliteserien (Norway),€275K,€600,34.8,54.0,57.7,9.0,55,CB,194cm,Right
277670,E. Uzun,18,Turkey,Antalyaspor,Super Lig (Turkey),€325K,€1K,52.4,60.6,48.3,9.2,55,CAM,179cm,Left
277667,E. Bilsel,19,Azerbaijan,Antalyaspor,Super Lig (Turkey),€300K,€2K,46.4,62.2,31.0,9.0,55,RM,175cm,Right
277658,R. Kolli,18,Algeria,Queens Park Rangers,Championship (England),€400K,€1K,48.0,68.0,23.3,7.4,55,RM,180cm,Right
277618,A. Friday,20,Nigeria,Botoşani,Liga 1 (Romania),€275K,€1K,46.4,71.2,29.3,10.0,55,RM,174cm,Right
277613,H. Douglas,18,England,Rotherham United,Championship (England),€275K,€700,33.8,56.8,52.7,9.6,55,CB,188cm,Right
277591,F. Lissah,18,England,Swansea City,Championship (Wales),€300K,€1K,44.2,61.2,55.0,9.8,55,CB,182cm,Right
277584,J. Colwill,18,Wales,Cardiff City,Championship (Wales),€300K,€950,49.8,58.0,52.3,9.4,55,RM,178cm,Right
277574,H. Mohammed,18,United Arab Emirates,Al Ain,Pro League (United Arab Emirates),€300K,€500,46.4,62.4,32.0,11.0,55,LM,180cm,Left
277548,K. Vidmar,19,Australia,Western United,A-League (Australia),€300K,€500,35.8,60.8,55.7,9.0,55,CB,185cm,Right
277531,T. Chapman,18,England,Barnsley,League One (England),€300K,€650,45.6,72.4,30.0,9.6,55,RM,178cm,Right
277524,A. Pantazopoulos,20,Australia,Western Sydney Wanderers,A-League (Australia),€275K,€1K,40.2,61.4,54.0,11.8,55,CB,185cm,Right
277516,J. Shepherd,22,England,Barnsley,League One (England),€275K,€1K,35.8,54.6,56.0,9.6,55,CB,189cm,Left
277510,M. Holte,17,Norway,Rosenborg,Eliteserien (Norway),€325K,€500,47.8,50.4,14.0,9.6,55,ST,193cm,Right
277507,L. Suzuki,19,Japan,Eintracht Braunschweig,2. Bundesliga (Germany),€275K,€1K,42.4,59.4,55.0,10.0,55,CB,183cm,Right
277481,K. Cissé,18,Guinea,Saint-Étienne,Ligue 2 (France),€300K,€500,56.4,58.6,54.7,9.4,55,RM,175cm,Right
277480,S. Gałązka,17,Poland,Korona Kielce,Ekstraklasa (Poland),€300K,€500,47.6,60.2,41.7,11.4,55,CAM,178cm,Right
277454,A. Al Enazi,25,Saudi Arabia,Al Fayha,Pro League (Saudi Arabia),€170K,€4K,41.8,67.0,47.0,8.6,55,RM,172cm,Right
277379,C. Pegrum,18,England,Leyton Orient,League One (England),€275K,€500,43.8,65.4,38.3,8.6,55,RM,170cm,Right
277353,J. Thomas,20,Wales,Port Vale,League One (England),€300K,€3K,47.4,71.6,23.3,10.8,55,ST,172cm,Right
277292,N. Van Attenhoven,20,Niger,Valenciennes,Ligue 2 (France),€240K,€500,11.2,35.2,10.0,55.6,55,GK,187cm,Left
277246,D. van Oorschot,17,Netherlands,Heracles Almelo,Eredivisie (Netherlands),€300K,€500,54.8,71.6,25.3,10.0,55,ST,173cm,Right
277215,D. Doudaev,19,Belgium,RWDM,Jupiler Pro League (Belgium),€275K,€1K,35.4,59.0,54.3,11.2,55,CB,185cm,Right
277189,J. Otero,20,Venezuela,Orlando City,Major League Soccer (United States),€240K,€600,12.6,30.6,10.3,54.0,55,GK,198cm,Right
277074,I. Muric,18,Belgium,Westerlo,Jupiler Pro League (Belgium),€350K,€850,49.4,49.8,18.7,12.0,55,ST,190cm,Right
277054,J. Kalu,25,Nigeria,Värnamo,Allsvenskan (Sweden),€150K,€700,46.4,62.4,17.3,8.0,55,ST,182cm,Right
277045,R. Sithole,18,England,Gillingham,League Two (England),€275K,€1K,48.2,69.4,34.0,9.0,55,ST,183cm,Right
277037,I. Olola,18,Côte d'Ivoire,HamKam,Eliteserien (Norway),€325K,€500,46.4,61.2,18.0,11.0,55,ST,185cm,Right
277024,D. Corness,20,England,Yverdon Sport,Super League (Switzerland),€275K,€1K,47.6,62.0,49.7,10.8,55,CAM,174cm,Right
277018,D. Nigg,18,Switzerland,Grasshopper,Super League (Switzerland),€325K,€1K,49.2,65.0,23.7,11.0,55,RM,178cm,Right
277007,L. Shipley,19,England,Accrington Stanley,League Two (England),€275K,€2K,35.2,54.0,55.3,10.6,55,CB,186cm,Left
276999,P. Jouan,21,France,Concarneau,Ligue 2 (France),€275K,€650,46.2,63.6,57.7,10.2,55,CDM,175cm,Right
276966,L. Shala,18,Kosovo,Wycombe Wanderers,League One (England),€230K,€500,11.2,34.8,9.7,54.4,55,GK,189cm,Left
276957,B. Głogowski,17,Poland,Śląsk Wrocław,Ekstraklasa (Poland),€275K,€500,12.2,39.2,15.7,55.2,55,GK,188cm,Right
276932,K. Koromias,19,Cyprus,No Team,Free Agent,€0,€0,38.0,57.0,57.3,11.0,55,CB,180cm,Right
276929,Y. Al Aqeel,26,Saudi Arabia,Abha,Pro League (Saudi Arabia),€150K,€2K,37.0,61.0,53.3,6.2,55,LB,173cm,Left
276860,A. Adeyemo,24,England,Crawley Town,League Two (England),€170K,€2K,45.8,61.2,14.7,10.2,55,ST,183cm,Right
276800,D. Winkler,20,Germany,1860 München,3. Liga (Germany),€250K,€700,38.6,58.6,56.3,11.0,55,CB,189cm,Left
276789,L. Ross,16,Scotland,Motherwell,Premiership (Scotland),€400K,€500,46.8,66.0,25.7,12.0,55,RM,177cm,Right
276766,S. Al Saleem,23,Saudi Arabia,Al Okhdood,Pro League (Saudi Arabia),€275K,€2K,41.0,62.4,52.3,11.6,55,CDM,165cm,Left
276763,A. Horaisi,22,Saudi Arabia,Damac,Pro League (Saudi Arabia),€275K,€3K,47.6,70.6,35.7,10.0,55,LM,173cm,Left
276760,N. Marec,18,France,Guingamp,Ligue 2 (France),€275K,€500,15.2,32.4,15.0,54.8,55,GK,192cm,Left
276756,B. Yameogo,18,Burkina Faso,Grenoble Foot 38,Ligue 2 (France),€300K,€500,42.2,51.6,57.3,11.8,55,CB,192cm,Right
276744,R. Tănasă,20,Romania,Oțelul Galați,Liga 1 (Romania),€275K,€2K,45.8,64.8,43.0,9.0,55,CAM,175cm,Right
276721,R. Pedder,20,England,Queens Park Rangers,Championship (England),€325K,€2K,44.2,64.6,45.0,9.0,55,CAM,170cm,Right
276713,J. Mendy,19,Senegal,Universitatea Craiova,Liga 1 (Romania),€300K,€1K,33.0,56.8,54.3,10.2,55,CB,185cm,Right
276696,D. Murray,17,United States,Freiburg II,3. Liga (Germany),€300K,€500,37.2,59.6,54.3,11.0,55,CB,190cm,Right
276645,E. Rastoder,21,Switzerland,Grasshopper,Super League (Switzerland),€275K,€2K,49.0,54.0,16.0,11.6,55,ST,191cm,Right
276609,K. Al Subaie,23,Saudi Arabia,Al Raed,Pro League (Saudi Arabia),€180K,€2K,43.2,66.6,48.3,9.0,55,LB,170cm,Left
276608,S. Kubovic,18,Slovakia,Verl,3. Liga (Germany),€300K,€500,45.4,62.0,27.0,11.0,55,CAM,182cm,Right
276514,S. Ube,18,Ecuador,Delfin,Liga Pro (Ecuador),€250K,€500,12.2,30.8,9.3,53.0,55,GK,170cm,Right
276510,J. Amadi,19,Germany,Preußen Münster,3. Liga (Germany),€275K,€500,41.6,58.2,51.3,11.2,55,RWB,187cm,Right
276494,K. Reitmaier,19,Germany,Sparta Rotterdam,Eredivisie (Netherlands),€300K,€500,13.4,36.4,11.0,56.0,55,GK,197cm,Right
276419,D. Iurasciuc,17,Romania,UTA Arad,Liga 1 (Romania),€300K,€500,37.6,61.0,54.7,8.0,55,CB,178cm,Right
276377,L. Høgsberg,17,Denmark,Nordsjælland,Superliga (Denmark),€300K,€500,35.4,66.6,49.0,9.4,55,RB,182cm,Right
276360,R. Zouaoui,18,Tunisia,Eintracht Braunschweig,2. Bundesliga (Germany),€300K,€800,44.6,66.8,32.0,8.0,55,RM,181cm,Right
276354,J. Krzywański,20,Poland,Widzew Lodz,Ekstraklasa (Poland),€240K,€500,12.8,37.2,8.3,55.4,55,GK,189cm,Right
276340,J. Gottmeier,19,Germany,Unterhaching,3. Liga (Germany),€275K,€500,46.2,67.2,29.3,8.2,55,RM,171cm,Right
276329,J. Krüger,19,Germany,Hansa Rostock,2. Bundesliga (Germany),€300K,€1K,44.6,63.8,57.3,9.0,55,CDM,175cm,Right
276306,M. Decoene,19,Belgium,Kortrijk,Jupiler Pro League (Belgium),€300K,€1K,45.4,65.8,45.7,11.0,55,RM,180cm,Right
276287,J. ter Horst,21,Germany,Preußen Münster,3. Liga (Germany),€275K,€500,35.2,58.4,55.0,11.0,55,CB,180cm,Right
276273,Ș. Farcaș,20,Romania,Oțelul Galați,Liga 1 (Romania),€275K,€900,37.8,57.6,50.0,8.2,55,RB,176cm,Right
276249,L. Bayliss,20,New Zealand,Newcastle Jets,A-League (Australia),€300K,€500,50.8,64.2,41.0,10.2,55,CAM,175cm,Right
276190,M. Seybold,21,Germany,Ulm,3. Liga (Germany),€220K,€500,15.6,31.8,13.0,53.8,55,GK,190cm,Right
276188,M. Ouédraogo,20,Burkina Faso,Rheindorf Altach,Bundesliga (Austria),€300K,€1K,39.6,61.2,49.0,9.8,55,LWB,183cm,Left
276185,I. Gavilán,20,Paraguay,Cerro Porteño,Primera División (Paraguay),€275K,€500,49.0,62.4,25.3,10.4,55,ST,171cm,Left
276172,L. Lüthi,19,Switzerland,Winterthur,Super League (Switzerland),€250K,€650,34.8,52.6,53.7,8.8,55,CB,187cm,Right
276124,M. Arrasco,19,Peru,Alianza Lima,Primera Division (Peru),€300K,€500,48.6,63.8,46.7,9.6,55,CAM,178cm,Right
276060,F. Delap,18,England,Burton Albion,League One (England),€300K,€500,33.2,59.2,55.0,10.2,55,CB,190cm,Right
276031,L. Thomas,21,England,Harrogate Town,League Two (England),€250K,€800,12.8,27.4,11.7,54.6,55,GK,188cm,Right
275751,M. Papuga,18,Denmark,Hvidovre,Superliga (Denmark),€325K,€650,43.0,57.8,45.7,9.6,55,CAM,178cm,Right
275734,T. Zesiger,19,Switzerland,Stade Lausanne-Ouchy,Super League (Switzerland),€250K,€500,10.6,36.6,12.0,54.2,55,GK,185cm,Right
275717,A. Rodriguez,20,Switzerland,Yverdon Sport,Super League (Switzerland),€275K,€1K,47.6,59.6,52.3,7.6,55,CAM,178cm,Right
275565,J. Al Yami,24,Saudi Arabia,Al Okhdood,Pro League (Saudi Arabia),€180K,€2K,44.2,57.2,52.3,11.2,55,CDM,177cm,Right
275564,M. Naif,24,Saudi Arabia,Al Okhdood,Pro League (Saudi Arabia),€190K,€3K,48.6,64.2,29.0,9.6,55,RM,180cm,Right
275492,R. Holten,18,Norway,Brann,Eliteserien (Norway),€300K,€500,39.4,50.2,52.7,11.2,55,CB,195cm,Right
275489,M. Trengereid,19,Norway,Brann,Eliteserien (Norway),€275K,€500,39.8,61.6,51.7,10.8,55,LB,175cm,Right
275486,M. Schneider,22,Germany,Saint Louis City,Major League Soccer (United States),€275K,€1K,44.2,55.0,50.0,9.0,55,CB,187cm,Right
275485,J. Klein,23,United States,Saint Louis City,Major League Soccer (United States),€200K,€1K,47.6,64.6,26.3,9.8,55,CAM,170cm,Right
